"sample_id"	"PANGAEA sample id"	"Station.label"	"Layer"	"polar"	"lower.size.fraction"	"upper.size.fraction"	"Event.date"	"Latitude"	"Longitude"	"Depth.nominal"	"Ocean.region"	"Temperature"	"Oxygen"	"ChlorophyllA"	"Carbon.total"	"Salinity"	"Gradient.Surface.temp(SST)"	"Fluorescence"	"CO3"	"HCO3"	"Density"	"PO4"	"PAR.PC"	"NO3"	"Si"	"Alkalinity.total"	"Ammonium.5m"	"Depth.Mixed.Layer"	"Lyapunov"	"NO2"	"Depth.Min.O2"	"NO2NO3"	"Nitracline"	"Brunt.V_is_l_"	"Iron.5m"	"Depth.Max.O2"	"Okubo.Weiss"	"Residence.time"	"Sigma-theta"	"fCDOM"
"ERR3586934"	"TARA_B100002054"	"TARA_142"	"SRF"	"non polar"	0.22	3	"2012-01-09T13:41"	25.5264	-88.394	5	"[NAO] North Atlantic Ocean (MRGID:1912)"	24.98456	195.54125	0.05556	0.018	36.177285	0.30297	1.604851	0.0392	0	24.236425	0.003	NA	0	1.218	0.001	0.009340256	151	0.044572	0.0195	606	0.049	975	160	0.00116825	13	-2.922481	25.75	24.236425	1.604851
"ERR3586935"	NA	"TARA_040"	NA	NA	NA	NA	NA	17.4825	67.9869	25	NA	27.52689	193.29565	0.02328	NA	36.49243	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.67319	1.142
"ERR3586936"	"TARA_B100000261"	"TARA_046"	"SRF"	"non polar"	0.22	1.6	"2010-04-15T02:01"	-0.6625	73.161	5	"[IO] Indian Ocean (MRGID:1904)"	30.12475	185.755	0.048	0.00815	35.1113	0.6748	0.93875	0.0026	0.00675	21.76745	0.102	NA	0.436989	1.947	0.00185	0.016438504	23	0.059455	0.0045	64	0.047	50	57	0.001279924	13	0.04222	3.5	21.76745	0.93875
"ERR3586937"	"TARA_B100000178"	"TARA_050"	"SRF"	"non polar"	0.22	1.6	"2010-05-09T05:30"	-21.4966	56.9011	5	"[IO] Indian Ocean (MRGID:1904)"	27.5493	194.3573	0.00288	0.0013	34.949725	0.37852	0.938625	0.0014	0	22.503855	0.076	NA	0.583605	2.256	0	0.011776057	72	0.075282	0.002	972	0.026	971	82	0.00099548	571	-0.065955	9.833333	22.503855	0.938625
"ERR3586938"	"TARA_B100000353"	"TARA_053"	"SRF"	"non polar"	0.22	1.6	"2010-05-25T05:27"	-13.0833	46.971	5	"[IO] Indian Ocean (MRGID:1904)"	28.9154	193.59375	0.0222	NA	34.9076	0.2822	1.03875	NA	NA	22.0233	NA	NA	0.532471	NA	NA	0.012244971	50	0.14768	NA	964	NA	110	80	0.001073861	59	0.54225	0	22.0233	1.03875
"ERR3586939"	"TARA_B100000355"	"TARA_054"	"SRF"	"non polar"	0.22	1.6	"2010-05-26T10:15"	-12.807	45.2247	5	"[IO] Indian Ocean (MRGID:1904)"	29.305763	189.6795	0.0294	0.0178	34.96295	NA	1.0225	0.0061	0.0028	21.934312	0	NA	NA	NA	0.0016	0.011802378	23	0.080656	0.011375	23	0	NA	10	0.001068275	12	0.903902	5.666667	21.934312	1.0225
"ERR3586940"	"TARA_B100000493"	"TARA_067"	"SRF"	"non polar"	0.22	3	"2010-09-07T06:19"	-32.2401	17.7103	5	"[SAO] South Atlantic Ocean (MRGID:1914)"	13.04322	252.63145	1.20489	2.1997	34.870735	2.6088	4.093218	0.07385	0.2919	26.28407	NA	NA	1.264607	NA	0.0483	0.043375768	25	0	NA	89	NA	32	35	0.000415882	14	0.04459	1.111111	26.28407	4.093218
"ERR3586941"	"TARA_B100000457"	"TARA_070"	"SRF"	"non polar"	0.22	3	"2010-09-21T06:55"	-20.4091	-3.1759	5	"[SAO] South Atlantic Ocean (MRGID:1914)"	19.77001	215.2007	0.0456	0.0103	36.35839	0.33937	2.071928	0.04	0	25.859525	0.309	NA	1.763081	1.1485	0.0033	0.015283077	149	0.047133	0.0465	235	0.8015	161	159	0.000787816	13	0.009208	0	25.859525	2.071928
"ERR3586942"	"TARA_B100000444"	"TARA_070"	"MES"	"non polar"	0.22	3	"2010-09-21T11:57:54"	-20.4075	-3.1641	800	"[SAO] South Atlantic Ocean (MRGID:1914)"	4.188237	161.92525	-0.00495	NA	34.446963	0.41681	3.251941	NA	NA	27.333325	2.522	NA	36.675625	44.86	NA	0.015283077	146	0.047133	0.01	219	36.73	NA	156	0.000787816	15	0.009208	0	27.333325	3.251941
"ERR3586943"	"TARA_B100000436"	"TARA_071"	"SRF"	"non polar"	0.22	3	"2010-09-28T08:14"	-9.3	-9.5587	5	"[SAO] South Atlantic Ocean (MRGID:1914)"	23.8044	201.167125	0.0516	0.0058	36.37005	0.48883	1.876613	0.0155	0	24.737612	0.127	NA	0	1.473	0.00055	0.012844777	73	0.024995	0.009	405	0.035	92	83	0.001243577	23	0.00506	0	24.737612	1.876613
"ERR3586944"	"TARA_B100000420"	"TARA_072"	"SRF"	"non polar"	0.22	3	"2010-10-05T08:00"	-8.7789	-17.9099	5	"[SAO] South Atlantic Ocean (MRGID:1914)"	25.064425	199.135	0.00864	0.0018	36.41678	0.28465	1.77348	0.0038	0	24.393095	0.104	NA	0.416799	0.868	0	0.011292624	91	0.087015	0.003	300	0.018	144	108	0.001262169	28	0.006396	0	24.393095	1.77348
"ERR3586945"	"TARA_B100000422"	"TARA_072"	"DCM"	"non polar"	0.22	3	"2010-10-05T15:35"	-8.7296	-17.9604	100	"[SAO] South Atlantic Ocean (MRGID:1914)"	23.630095	190.5966	0.16449	0.0086	36.588225	0.27521	2.171779	0.0616	0	24.96531	0.143	NA	1.049606	1.284	0.0083	0.011292624	88	0.087015	0.011	290	0.044	143	98	0.001262169	16	0.006396	0	24.96531	2.171779
"ERR3586946"	"TARA_B100000515"	"TARA_076"	"DCM"	"non polar"	0.22	3	"2010-10-16T16:58:37"	-21.0292	-35.3498	150	"[SAO] South Atlantic Ocean (MRGID:1914)"	21.16596	200.32465	0.039	0.00245	36.61951	0.32089	1.931379	0.01715	0	25.68731	0.051522	NA	0.218613	0.712116	6e-04	0.011959192	51	0.027592	0.047654	176	0	205	202	0.000776878	28	0.084131	0	25.68731	1.931379
"ERR3586947"	"TARA_B100000747"	"TARA_076"	"MES"	"non polar"	0.22	3	"2010-10-17T09:05:05"	-20.9315	-35.1794	800	"[SAO] South Atlantic Ocean (MRGID:1914)"	4.664275	191.413187	-0.0063	0	34.369569	0.20289	2.821232	0	0	27.220344	NA	NA	33.940795	NA	0	0.011959192	52	0.027592	NA	581	NA	900	143	0.000776878	65	0.084131	0	27.220344	2.821232
"ERR3586948"	"TARA_B100000832"	"TARA_081"	"SRF"	"non polar"	0.22	3	"2010-12-02T10:28"	-44.5342	-52.455	5	"[SAO] South Atlantic Ocean (MRGID:1914)"	13.6805	255.26575	0.099	NA	34.793925	0.18255	2.472372	NA	NA	26.0944	0.429	NA	2.439627	1.173	NA	0.154090277	32	0.095682	0.115	880	3.081	161	42	0.001055889	254	-0.263673	5	26.0944	2.472372
"ERR3586949"	"TARA_B100000765"	"TARA_083"	"SRF"	"polar"	0.22	3	"2010-12-16T11:58"	-54.3739	-65.1342	5	"[SAO] South Atlantic Ocean (MRGID:1914)"	7.12605	294.22875	0.1905	NA	33.254213	2.1768	2.970999	NA	NA	26.02655	1.176	NA	13.592516	0.936	NA	0.25779969	78	0	0.198	78	10.86	74	77	3.29e-05	13	0.072135	0	26.02655	2.970999
"ERR3586950"	"TARA_B100000811"	"TARA_086"	"SRF"	"polar"	0.22	3	"2011-01-09T10:54"	-64.3595	-53.0063	5	"[SO] Southern Ocean (MRGID:1907)"	-0.494375	398.312125	0.0366	0.08405	33.254413	0.13862	2.58757	0	0.012	26.718162	1.553	NA	19.563781	64.01	0.00055	0.006532487	252	0.038566	0.0705	489	17.32	22	22	0.000387726	13	-0.003908	0	26.718162	2.58757
"ERR3586951"	"TARA_B100000813"	"TARA_086"	"DCM"	"polar"	0.22	3	"2011-01-09T19:25"	-64.3183	-53.1081	35	"[SO] Southern Ocean (MRGID:1907)"	-1.6387	319.747	1.7547	0.049	34.118125	NA	2.624748	0	0.01785	27.459625	2.4585	NA	29.241873	63.035	0	0.006532487	245	0.038566	0.0575	460	30.125	21	4	0.000387726	13	-0.003908	0	27.459625	2.624748
"ERR3586952"	"TARA_B100000562"	"TARA_087"	"SRF"	"polar"	0.22	3	"2011-01-17T17:12"	-63.8768	-56.0916	5	"[SO] Southern Ocean (MRGID:1907)"	-0.27325	392.56	10.5333	NA	34.2014	NA	NA	NA	NA	27.474675	NA	NA	NA	NA	NA	0.148009852	18	0.050114	NA	119	NA	NA	7	2.39e-05	13	0.005717	1.5	27.474675	NA
"ERR3586953"	"TARA_B100000801"	"TARA_090"	"SRF"	"non polar"	0.22	3	"2011-02-21T20:23"	-39.6466	-76.9634	5	"[SPO] South Pacific Ocean (MRGID:1910)"	17.02685	234.16575	1.3686	NA	33.866475	2.6161	NA	NA	NA	24.63845	0.409	NA	NA	0.205	NA	0.019760871	27	0.02719	0.01	31	0.034	NA	51	5.16e-06	112	0.009228	0	24.63845	NA
"ERR3586954"	"TARA_B100000865"	"TARA_091"	"SRF"	"non polar"	0.22	3	"2011-02-25T12:42"	-34.161	-73.0995	5	"[SPO] South Pacific Ocean (MRGID:1910)"	17.6085	229.394	1.55535	NA	34.3805	0.58594	NA	NA	NA	24.8933	0.724	NA	NA	0.432	NA	0.048492067	23	0.023933	0.069	123	0.559	NA	33	4.26e-06	14	-0.081281	11.111111	24.8933	NA
"ERR3586955"	"TARA_B100000872"	"TARA_092"	"SRF"	"non polar"	0.22	3	"2011-02-26T12:01"	-33.6895	-71.998	9	"[SPO] South Pacific Ocean (MRGID:1910)"	15.912325	245.3235	4.9071	NA	34.3948	1.3595	NA	NA	NA	25.30165	0.795	NA	NA	0.49	NA	0.073051497	11	0	0.039	125	0.11	NA	10	5.26e-06	13	NA	0	25.30165	NA
"ERR3586956"	"TARA_B100001064"	"TARA_093"	"SRF"	"non polar"	0.22	3	"2011-03-12T11:34"	-34.0614	-73.1066	5	"[SPO] South Pacific Ocean (MRGID:1910)"	18.122955	243.0408	0.13782	0.0218	34.31598	2.1058	2.590248	0.0114	0	24.71804	0.52125	NA	0	0.1445	0	0.040871163	26	NA	0.03975	156	0.2115	50	36	3.97e-06	14	0.061918	3.25	24.71804	2.590248
"ERR3586957"	"TARA_B100001061"	"TARA_093"	"DCM"	"non polar"	0.22	3	"2011-03-12T19:36:38"	-33.9116	-73.0537	35	"[SPO] South Pacific Ocean (MRGID:1910)"	15.376875	227.7609	0.55254	0.7106	34.22887	0.39243	3.63327	0.0898	0.0214	25.294705	1.08725	NA	2.295011	0.46	0	0.040871163	24	NA	0.359	81	6.80275	80	38	3.97e-06	14	0.061918	3.25	25.294705	3.63327
"ERR3586958"	"TARA_B100000916"	"TARA_106"	"SRF"	"non polar"	0.22	3	"2011-05-03T12:27"	-0.0283	-84.5862	5	"[SPO] South Pacific Ocean (MRGID:1910)"	25.702575	194.915	0.12024	0.006	34.51722	1.0233	1.88776	0.0044	0	22.76179	0.573125	NA	6.047064	3.595125	0.0023	0.041996677	25	0.138825	0.15125	344	5.556563	60	43	4.39e-06	13	-0.04145	4.166667	22.76179	1.88776
"ERR3586959"	"TARA_B100000918"	"TARA_106"	"DCM"	"non polar"	0.22	3	"2011-05-03T20:52"	0.0307	-84.612	40	"[SPO] South Pacific Ocean (MRGID:1910)"	23.45048	165.2702	0.1677	0.0141	34.72394	1.1459	2.11443	0.015	0.0018	23.595275	0.776625	NA	8.276054	5.75275	0.0065	0.041996677	16	0.138825	0.317375	352	9.313125	293	43	4.39e-06	13	-0.04145	4.166667	23.595275	2.11443
"ERR3586960"	"TARA_B100000920"	"TARA_106"	"MES"	"non polar"	0.22	3	"2011-05-04T12:45:46"	0.0063	-84.585	380	"[SPO] South Pacific Ocean (MRGID:1910)"	10.222825	5.03365	0	0	34.748925	0.7151	3.342139	0	0	26.725515	2.664875	NA	36.80312	37.4515	0	0.041996677	22	0.138825	0.01475	337	37.197667	568	39	4.39e-06	13	-0.04145	4.166667	26.725515	3.342139
"ERR3586961"	"TARA_A100001401"	"TARA_031"	"SRF"	"non polar"	0.22	1.6	"2010-01-09T07:15"	27.16	34.835	5	"[RS] Red Sea (MRGID:4264)"	25.0281	189.91675	0	0.00475	39.96035	0.67892	1.054375	0.0044	0	27.086225	0.01225	NA	0	0.8825	0	0.011221905	53	0.028165	0.00925	293	0.036	160	89	0.001387113	60	0.162621	1.194444	27.086225	1.054375
"ERR3586962"	"TARA_A100001195"	"TARA_033"	"SRF"	"non polar"	0.22	1.6	"2010-01-13T07:16"	21.9467	38.2517	5	"[RS] Red Sea (MRGID:4264)"	27.3097	183.589125	0.0369	0.007	38.9435	0.27335	1.2825	0.00775	0	25.59125	0.04575	NA	0.253501	1.12025	0.0019	0.01949049	56	0	0.003	153	0.006	153	77	0.001387791	45	0.450777	0	25.59125	1.2825
"ERR3586963"	"TARA_B100000110"	"TARA_040"	"SRF"	"non polar"	0.22	1.6	"2010-03-22T03:04:47"	17.5294	67.9576	5	"[IO] Indian Ocean (MRGID:1904)"	27.584135	192.986	0.02076	0.0011	36.22668	0.29196	1.15425	0.0015	0	23.453275	0.27	NA	0	1.792	0	0.0214855	27	0.086921	0.007	643	0.026	NA	23	0.001387719	33	0.043242	0	23.453275	1.15425
"ERR3586967"	"TARA_B100000120"	"TARA_040"	"MES"	"non polar"	0.22	1.6	"2010-03-22T15:48:12"	17.4855	68.0247	285	"[IO] Indian Ocean (MRGID:1904)"	15.070405	2.94605	0.00216	0	35.90477	0.31792	2.685375	0	0.0114	26.665425	2.666	NA	19.610971	40.6	0	0.0214855	30	0.086921	1.334	486	23	73	71	0.001387719	15	0.043242	0	26.665425	2.685375
"ERR3586968"	"TARA_B100000127"	"TARA_042"	"SRF"	"non polar"	0.22	1.6	"2010-04-04T02:47"	6.0001	73.8955	5	"[IO] Indian Ocean (MRGID:1904)"	30.12785	188.79575	0	0.00085	34.56775	0.034594	0.966875	0.00085	0	21.358942	0.0765	NA	0	2.171	0	0.015891551	41	NA	0.001	184	0.022	85	102	0.001387698	44	0.15868	8	21.358942	0.966875
"ERR3586969"	"TARA_B100000133"	"TARA_042"	"DCM"	"non polar"	0.22	1.6	"2010-04-04T09:50"	5.9998	73.9067	80	"[IO] Indian Ocean (MRGID:1904)"	27.9561	137.998083	0.1503	0.0036	35.044342	0.033777	1.42	0.01365	0.0024	22.474092	0.2505	NA	0	2.7335	0.00295	0.015891551	32	NA	0.152	176	0.741	84	105	0.001387698	36	0.15868	8	22.474092	1.42
"ERR3586970"	"TARA_B100000143"	"TARA_043"	"SRF"	"non polar"	0.22	1.6	"2010-04-05T10:02"	4.6599	73.4856	5	"[IO] Indian Ocean (MRGID:1904)"	29.938975	190.26525	0.0732	0.01135	34.493275	0.51851	1.0525	0.00585	0	21.37115	0.0705	NA	0	1.8285	0.00055	0.015170097	39	0.118141	0.004	49	0.0265	45	43	0.001387683	13	0.146439	2	21.37115	1.0525
"ERR3586971"	"TARA_B100000267"	"TARA_044"	"SRF"	"non polar"	0.22	1.6	"2010-04-11T03:54"	2.815	71.534	5	"[IO] Indian Ocean (MRGID:1904)"	30.520165	187.75135	0	0	35.04006	0.62578	0.97225	3e-04	0	21.576255	0.1225	NA	0	2.2655	0	0.015451062	25	0.023736	0.0045	815	0.044	70	65	0.001377608	34	0.00089	0	21.576255	0.97225
"ERR3586972"	"TARA_B100000194"	"TARA_051"	"SRF"	"non polar"	0.22	1.6	"2010-05-11T03:42"	-21.5043	54.3563	5	"[IO] Indian Ocean (MRGID:1904)"	27.488383	194.433917	0	0.0011	34.939958	1.0655	0.875	0.0011	0	22.516108	0.07325	NA	0.532471	1.8665	0	0.011299031	30	0.036539	0	1001	0.138	1040	79	0.00097728	597	0.125682	0	22.516108	0.875
"ERR3586973"	"TARA_B100000473"	"TARA_068"	"SRF"	"non polar"	0.22	3	"2010-09-14T06:55"	-31.0266	4.665	5	"[SAO] South Atlantic Ocean (MRGID:1914)"	16.8632	234.4763	0.19332	0.01515	35.686585	0.11343	1.951133	0.0462	0	26.07437	0.1455	NA	1.103865	1.9865	0.00255	0.015807986	156	0.120437	0.201	1320	0.939	NA	353	0.00036828	237	0.069036	6.388889	26.07437	1.951133
"ERR3586974"	"TARA_B100000480"	"TARA_068"	"DCM"	"non polar"	0.22	3	"2010-09-14T13:30"	-31.027	4.6802	50	"[SAO] South Atlantic Ocean (MRGID:1914)"	16.74878	231.9774	0.27246	0.0183	35.68407	0.11343	2.011787	0.0692	0	26.101325	0.227	NA	0.904785	2.436	0.0038	0.015807986	156	0.120437	0.285	1320	1.08	NA	353	0.00036828	237	0.069036	6.388889	26.101325	2.011787
"ERR3586975"	"TARA_B100000526"	"TARA_078"	"DCM"	"non polar"	0.22	3	"2010-11-04T18:16:53"	-30.1484	-43.2705	120	"[SAO] South Atlantic Ocean (MRGID:1914)"	19.32335	216.6547	0.08856	0.0064	36.27746	1.5442	1.943116	0.0343	0	25.920365	0	NA	0.085111	0.319	0.002	0.017718557	71	0.14819	0.053	160	0.104	166	4	0.000862562	42	0.053558	5.777778	25.920365	1.943116
"ERR3586976"	"TARA_B100000713"	"TARA_080"	"SRF"	"non polar"	0.22	3	"2010-11-29T11:21"	-40.6511	-52.182	5	"[SAO] South Atlantic Ocean (MRGID:1914)"	19.93457	222.4663	0.04392	0.0309	35.622685	1.2528	2.129288	0.0058	0	25.25528	0	NA	0	1.039	0	0.096365529	38	0.133847	0	249	0.048	108	45	0.00122622	552	-3.547166	15.416667	25.25528	2.129288
"ERR3586977"	"TARA_B100000851"	"TARA_088"	"SRF"	"polar"	0.22	3	"2011-01-22T08:38"	-63.4015	-56.7938	5	"[SO] Southern Ocean (MRGID:1907)"	-0.763425	335.243	1.7202	NA	34.43205	0.50909	NA	NA	NA	27.683625	2.135	NA	NA	48.17	NA	0.117902499	130	0	0.145	127	27.68	NA	122	7.16e-06	13	NA	2.666667	27.683625	NA
"ERR3586978"	"TARA_B100000858"	"TARA_089"	"SRF"	"polar"	0.22	3	"2011-01-27T08:27"	-57.7338	-67.1084	5	"[SO] Southern Ocean (MRGID:1907)"	5.8264	289.726	2.028	NA	34.0449	0.50909	NA	NA	NA	26.8197	1.609	NA	NA	3.293	NA	0.116747778	130	0.107152	0.243	127	22.01	NA	122	9.97e-06	13	0.641371	0	26.8197	NA
"ERR3586979"	"TARA_B100001228"	"TARA_127"	"SRF"	"non polar"	0.22	3	"2011-08-31T18:00"	-6.6499	-152.4243	5	"[SPO] South Pacific Ocean (MRGID:1910)"	27.067715	188.4359	0.09396	0.0015	35.41223	0.16747	1.607691	0.0024	0	23.00702	0.56525	NA	5.064634	1.932	0.0014	0.019421275	127	0.03885	0.1715	635	4.821	227	149	3.05e-06	15	-0.001602	3.222222	23.00702	1.607691
"ERR3586980"	"TARA_B100000603"	"TARA_128"	"SRF"	"non polar"	0.22	3	"2011-09-04T18:00"	3e-04	-153.6759	5	"[SPO] South Pacific Ocean (MRGID:1910)"	26.218438	180.67375	0.1431	0.0061	35.129025	0.28378	1.682422	0.0127	0	23.062688	0.53975	NA	2.964091	2.668	0.0015	0.032420254	77	0.115437	0.2715	483	5.0815	281	101	3.35e-06	14	0.069092	0	23.062688	1.682422
"ERR3586981"	"TARA_B100000611"	"TARA_128"	"DCM"	"non polar"	0.22	3	"2011-09-05T18:40"	0.0222	-153.6858	40	"[SPO] South Pacific Ocean (MRGID:1910)"	26.139288	177.673063	0.21615	0.0082	35.146525	0.31764	1.708381	0.0203	0	23.1032	0.54925	NA	3.000673	2.7405	0.0036	0.032420254	64	0.115437	0.2835	376	5.264	298	113	3.35e-06	15	0.069092	0	23.1032	1.708381
"ERR3586982"	"TARA_B100001977"	"TARA_136"	"SRF"	"non polar"	0.22	3	"2011-11-30T16:20"	17.0854	-118.8913	5	"[NPO] North Pacific Ocean (MRGID:1908)"	24.612275	201.518375	0.0717	0.0051	34.524725	0.14708	1.639171	0.0109	0	23.0995	0.3115	NA	0	1.7995	0.002	0.012660564	43	0.071185	0.0145	370	0.242	48	54	5.28e-05	13	-0.588642	44.027778	23.0995	1.639171
"ERR3586983"	"TARA_B100001776"	"TARA_150"	"DCM"	"non polar"	0.22	3	"2012-03-05T17:34"	35.8427	-37.1526	40	"[NAO] North Atlantic Ocean (MRGID:1912)"	17.585567	229.097917	0.1418	NA	36.285033	0.44063	1.79022	NA	NA	26.360683	0	NA	0.61356	0.8423	NA	0.013435967	61	0.073051	0.04	547	0.1745	129	105	0.001100777	13	-0.032539	1.388889	26.360683	1.79022
"ERR3586984"	"TARA_B100001297"	"TARA_152"	"SRF"	"non polar"	0.22	3	"2012-03-19T08:18"	43.6792	-16.8344	5	"[NAO] North Atlantic Ocean (MRGID:1912)"	14.31675	242.8405	0.12096	NA	35.99167	0.63127	1.931107	NA	NA	26.88634	0.1595	NA	3.209219	1.236	NA	0.022559946	144	0.033926	0.3105	523	2.159	521	505	0.000994762	14	-0.093316	6.083333	26.88634	1.931107
"ERR3586985"	"TARA_A200000327"	"TARA_015"	"SRF"	"non polar"	0.22	1.6	"2009-10-26T12:25"	40.0154	13.9069	5	"[MS] Mediterranean Sea (MRGID:1905)"	20.0737	246.40525	0.132	NA	37.851	0.93822	NA	NA	NA	26.918825	0.0638	NA	NA	1.0288	NA	0.008718667	33	NA	0	167	0.0725	NA	43	0.001387889	33	-0.093545	6.527778	26.918825	NA
"ERR3586986"	"TARA_A200000369"	"TARA_016"	"SRF"	"non polar"	0.22	1.6	"2009-10-27T08:22"	37.4956	15.4945	5	"[MS] Mediterranean Sea (MRGID:1905)"	20.858567	208.725167	0.0172	0.00305	38.144833	0.93822	1.183333	0.00665	0	26.929367	0.02835	NA	NA	0.6661	2e-04	0.004815927	33	NA	0.016565	167	0.037	NA	43	0.001387897	33	-0.010883	3.888889	26.929367	1.183333
"ERR3586987"	"TARA_A100000165"	"TARA_018"	"SRF"	"non polar"	0.22	1.6	"2009-11-02T08:13"	35.759	14.2574	5	"[MS] Mediterranean Sea (MRGID:1905)"	21.48665	208.245	0.0018	0.0103	37.89575	1.0513	1.091875	0.0228	0	26.565263	0.0256	NA	NA	0.5571	0.001	0.009119561	51	0.066158	0.01833	221	0.118	NA	61	0.001387895	60	-0.124391	15.222222	26.565263	1.091875
"ERR3586988"	"TARA_A100000220"	"TARA_019"	"SRF"	"non polar"	0.22	1.6	"2009-11-11T16:24"	34.2116	13.7684	5	"[MS] Mediterranean Sea (MRGID:1905)"	21.8213	233.87875	0.0219	NA	38.414625	0.3291	NA	NA	NA	26.866075	NA	NA	NA	NA	NA	0.008395728	60	0.078478	NA	14	NA	NA	70	0.001388003	77	0.007018	1.777778	26.866075	NA
"ERR3586989"	"TARA_S200002603"	"TARA_022"	"DCM"	"non polar"	0.22	1.6	"2009-11-16T14:53"	39.5705	17.4101	30	"[MS] Mediterranean Sea (MRGID:1905)"	16.974267	221.551583	0.0892	0.0587	37.963867	0.29299	1.646667	0.07465	0.0082	27.797967	0.010725	NA	NA	1.59855	0.0032	0.001792418	37	0	0.025075	707	0.029	NA	59	0.001388038	13	0.054261	0	27.797967	1.646667
"ERR3586990"	"TARA_E500000176"	"TARA_025"	"DCM"	"non polar"	0.22	1.6	"2009-11-23T13:52"	39.3991	19.3997	50	"[MS] Mediterranean Sea (MRGID:1905)"	15.181967	229.908917	0.06	NA	38.489083	2.035	1.845	NA	NA	28.626442	NA	NA	NA	1.354	NA	0.002326648	31	0	0.1055	785	0.3595	NA	44	0.001387952	39	0.369749	0	28.626442	1.845
"ERR3586991"	"TARA_B100001977"	"TARA_136"	"SRF"	"non polar"	0.22	3	"2011-11-30T16:20"	17.0854	-118.8913	5	"[NPO] North Pacific Ocean (MRGID:1908)"	24.612275	201.518375	0.0717	0.0051	34.524725	0.14708	1.639171	0.0109	0	23.0995	0.3115	NA	0	1.7995	0.002	0.012660564	43	0.071185	0.0145	370	0.242	48	54	5.28e-05	13	-0.588642	44.027778	23.0995	1.639171
"ERR3586992"	NA	"TARA_040"	NA	NA	NA	NA	NA	17.4825	67.9869	25	NA	27.52689	193.29565	0.02328	NA	36.49243	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.67319	1.142
"ERR3586993"	"TARA_B100000261"	"TARA_046"	"SRF"	"non polar"	0.22	1.6	"2010-04-15T02:01"	-0.6625	73.161	5	"[IO] Indian Ocean (MRGID:1904)"	30.12475	185.755	0.048	0.00815	35.1113	0.6748	0.93875	0.0026	0.00675	21.76745	0.102	NA	0.436989	1.947	0.00185	0.016438504	23	0.059455	0.0045	64	0.047	50	57	0.001279924	13	0.04222	3.5	21.76745	0.93875
"ERR3586994"	"TARA_B100000236"	"TARA_049"	"SRF"	"non polar"	0.22	1.6	"2010-04-23T10:10"	-16.8084	59.5043	5	"[IO] Indian Ocean (MRGID:1904)"	28.2729	192.5495	NA	0.0072	34.4863	0.61512	0.9475	0.0048	0	21.9195	0.096	NA	0	2.436	0	0.011667649	NA	0.135263	0.006	3	0.062	3	7	0.001104251	4	0.21197	1.694444	21.9195	0.9475
"ERR3586995"	"TARA_B100000178"	"TARA_050"	"SRF"	"non polar"	0.22	1.6	"2010-05-09T05:30"	-21.4966	56.9011	5	"[IO] Indian Ocean (MRGID:1904)"	27.5493	194.3573	0.00288	0.0013	34.949725	0.37852	0.938625	0.0014	0	22.503855	0.076	NA	0.583605	2.256	0	0.011776057	72	0.075282	0.002	972	0.026	971	82	0.00099548	571	-0.065955	9.833333	22.503855	0.938625
"ERR3586996"	"TARA_B100000493"	"TARA_067"	"SRF"	"non polar"	0.22	3	"2010-09-07T06:19"	-32.2401	17.7103	5	"[SAO] South Atlantic Ocean (MRGID:1914)"	13.04322	252.63145	1.20489	2.1997	34.870735	2.6088	4.093218	0.07385	0.2919	26.28407	NA	NA	1.264607	NA	0.0483	0.043375768	25	0	NA	89	NA	32	35	0.000415882	14	0.04459	1.111111	26.28407	4.093218
"ERR3586997"	"TARA_B100000834"	"TARA_081"	"DCM"	"non polar"	0.22	3	"2010-12-02T18:52"	-44.5913	-52.1804	35	"[SAO] South Atlantic Ocean (MRGID:1914)"	13.506225	256.63475	0.2253	NA	34.80505	0.83781	2.487277	NA	NA	26.14055	0.412	NA	2.810686	1.296	NA	0.154090277	38	0.095682	0.132	81	3.359	59	48	0.001055889	308	-0.263673	5	26.14055	2.487277
"ERR3586998"	"TARA_B100000765"	"TARA_083"	"SRF"	"polar"	0.22	3	"2010-12-16T11:58"	-54.3739	-65.1342	5	"[SAO] South Atlantic Ocean (MRGID:1914)"	7.12605	294.22875	0.1905	NA	33.254213	2.1768	2.970999	NA	NA	26.02655	1.176	NA	13.592516	0.936	NA	0.25779969	78	0	0.198	78	10.86	74	77	3.29e-05	13	0.072135	0	26.02655	2.970999
"ERR3586999"	"TARA_B100000811"	"TARA_086"	"SRF"	"polar"	0.22	3	"2011-01-09T10:54"	-64.3595	-53.0063	5	"[SO] Southern Ocean (MRGID:1907)"	-0.494375	398.312125	0.0366	0.08405	33.254413	0.13862	2.58757	0	0.012	26.718162	1.553	NA	19.563781	64.01	0.00055	0.006532487	252	0.038566	0.0705	489	17.32	22	22	0.000387726	13	-0.003908	0	26.718162	2.58757
