genome_type	family	genus	subclade	annotation_combination	length_bin_start	length_bin_end	n_proteins
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	250	275	49
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	275	300	52
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	300	325	48
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	325	350	51
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	350	375	43
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	375	400	37
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	400	425	25
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	425	450	38
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	450	475	28
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	475	500	24
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	500	525	14
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	525	550	7
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	550	575	13
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	575	600	13
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	600	625	9
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	625	650	8
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	650	675	5
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	675	700	10
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	700	725	6
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	725	750	7
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	750	775	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	775	800	4
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	800	825	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	825	850	2
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	850	875	2
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	875	900	5
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	900	925	3
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	925	950	2
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	950	975	3
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	975	1000	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	1000	1025	2
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	1050	1075	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	1125	1150	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	1350	1375	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	1375	1400	2
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + KO + Pfam	1500	1525	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	25	50	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	50	75	4
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	75	100	18
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	100	125	18
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	125	150	30
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	150	175	20
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	175	200	27
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	200	225	28
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	225	250	27
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	250	275	32
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	275	300	19
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	300	325	33
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	325	350	18
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	350	375	17
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	375	400	33
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	400	425	15
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	425	450	10
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	450	475	7
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	475	500	7
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	500	525	5
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	525	550	2
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	550	575	6
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	575	600	5
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	600	625	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	675	700	4
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	700	725	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	750	775	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	800	825	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	950	975	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG + Pfam	1025	1050	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG only	25	50	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG only	75	100	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG only	100	125	6
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG only	125	150	3
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG only	150	175	3
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG only	175	200	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG only	200	225	3
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG only	225	250	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG only	250	275	2
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG only	300	325	2
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG only	325	350	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG only	350	375	2
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG only	375	400	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG only	400	425	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG only	425	450	3
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG only	500	525	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG only	625	650	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	COG only	725	750	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	KO + Pfam	75	100	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	KO + Pfam	150	175	4
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	KO + Pfam	225	250	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	KO + Pfam	300	325	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	KO + Pfam	425	450	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	KO only	75	100	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	25	50	12
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	50	75	29
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	75	100	19
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	100	125	13
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	125	150	8
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	150	175	16
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	175	200	17
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	200	225	5
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	225	250	6
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	250	275	5
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	275	300	4
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	300	325	2
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	325	350	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	350	375	2
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	375	400	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	425	450	3
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	450	475	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	475	500	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	500	525	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	575	600	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	600	625	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	625	650	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	No annotation	675	700	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	Pfam only	50	75	3
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	Pfam only	75	100	3
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	Pfam only	100	125	3
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	Pfam only	125	150	6
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	Pfam only	150	175	4
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	Pfam only	175	200	8
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	Pfam only	200	225	4
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	Pfam only	225	250	4
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	Pfam only	250	275	2
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	Pfam only	275	300	5
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	Pfam only	300	325	2
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	Pfam only	350	375	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	Pfam only	375	400	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	Pfam only	400	425	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	Pfam only	450	475	1
SAG	Pelagibacteraceae	Atlantikopelagibacter	Ia.3.I	Pfam only	525	550	2
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO	75	100	4
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO	175	200	1
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO	200	225	8
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO	275	300	2
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO	300	325	6
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO	325	350	2
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO	350	375	6
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO	375	400	2
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO	425	450	2
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO	450	475	1
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO	775	800	1
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO	1625	1650	1
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	25	50	4
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	50	75	33
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	75	100	87
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	100	125	92
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	125	150	139
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	150	175	167
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	175	200	184
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	200	225	152
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	225	250	188
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	250	275	201
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	275	300	152
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	300	325	147
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	325	350	166
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	350	375	150
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	375	400	109
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	400	425	82
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	425	450	125
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	450	475	101
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	475	500	68
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	500	525	46
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	525	550	29
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	550	575	29
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	575	600	47
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	600	625	36
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	625	650	38
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	650	675	8
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	675	700	30
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	700	725	18
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	725	750	23
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	750	775	5
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	775	800	19
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	800	825	10
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	825	850	11
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	850	875	11
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	875	900	14
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	900	925	8
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	950	975	13
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	1000	1025	7
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	1025	1050	4
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	1050	1075	4
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	1125	1150	1
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	1350	1375	4
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	1375	1400	4
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	1500	1525	2
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	1575	1600	1
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + KO + Pfam	1625	1650	2
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + Pfam	50	75	13
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + Pfam	75	100	68
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + Pfam	100	125	62
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + Pfam	125	150	80
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + Pfam	150	175	84
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + Pfam	175	200	98
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + Pfam	200	225	79
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + Pfam	225	250	90
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + Pfam	250	275	77
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + Pfam	275	300	79
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + Pfam	300	325	96
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + Pfam	325	350	46
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + Pfam	350	375	75
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + Pfam	375	400	60
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + Pfam	400	425	51
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + Pfam	425	450	29
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + Pfam	450	475	13
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + Pfam	475	500	18
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + Pfam	500	525	8
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + Pfam	525	550	9
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + Pfam	550	575	19
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + Pfam	575	600	19
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + Pfam	600	625	1
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + Pfam	675	700	9
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + Pfam	700	725	8
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + Pfam	725	750	4
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + Pfam	750	775	1
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + Pfam	775	800	7
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + Pfam	800	825	7
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG + Pfam	2000	NA	2
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG only	50	75	2
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG only	75	100	1
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG only	100	125	22
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG only	125	150	9
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG only	150	175	10
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG only	175	200	4
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG only	200	225	5
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG only	225	250	10
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG only	250	275	12
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG only	275	300	4
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG only	300	325	3
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG only	325	350	6
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG only	375	400	4
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG only	400	425	2
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG only	425	450	1
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG only	450	475	2
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG only	475	500	3
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG only	500	525	1
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG only	525	550	1
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG only	550	575	1
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG only	575	600	1
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	COG only	725	750	2
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	KO + Pfam	50	75	3
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	KO + Pfam	75	100	4
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	KO + Pfam	150	175	8
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	KO + Pfam	200	225	2
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	KO + Pfam	250	275	4
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	KO + Pfam	275	300	3
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	KO + Pfam	300	325	7
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	KO + Pfam	425	450	3
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	KO only	225	250	2
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	KO only	400	425	1
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	No annotation	25	50	54
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	No annotation	50	75	86
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	No annotation	75	100	55
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	No annotation	100	125	43
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	No annotation	125	150	19
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	No annotation	150	175	16
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	No annotation	175	200	20
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	No annotation	200	225	14
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	No annotation	225	250	23
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	No annotation	250	275	20
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	No annotation	275	300	4
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	No annotation	300	325	1
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	No annotation	325	350	10
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	No annotation	350	375	14
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	No annotation	375	400	7
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	No annotation	400	425	4
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	No annotation	425	450	2
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	No annotation	450	475	4
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	No annotation	475	500	2
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	No annotation	525	550	1
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	No annotation	550	575	6
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	No annotation	575	600	3
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	No annotation	775	800	1
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	No annotation	1225	1250	1
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	Pfam only	25	50	2
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	Pfam only	50	75	16
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	Pfam only	75	100	4
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	Pfam only	100	125	14
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	Pfam only	125	150	21
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	Pfam only	150	175	14
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	Pfam only	175	200	20
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	Pfam only	200	225	13
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	Pfam only	225	250	12
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	Pfam only	250	275	12
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	Pfam only	275	300	9
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	Pfam only	300	325	6
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	Pfam only	325	350	4
SAG	Pelagibacteraceae	Colligatipelagibacter	Ia.4.N6	Pfam only	350	375	2
